hect,quad,tree,d0,d1,d2,fam,gen,sp
7,174,3917,15.3,15.9,16.3,Fabaceae,Inga,Inga paraensis Ducke
7,174,3918,36.5,36.6,37.2,Olacaceae,Minquartia,Minquartia guianensis Aubl.
7,174,3919,60.6,36.7,66.6,Goupiaceae,Goupia,Goupia glabra Aubl.
7,174,3920,13.2,13.9,14.6,Lecythidaceae,Eschweilera,Eschweilera micrantha (O. Berg) Miers
7,174,3921,12.8,13.2,13.8,Lecythidaceae,Eschweilera,Eschweilera micrantha (O. Berg) Miers
7,174,3922,10.8,10.6,10.7,Elaeocarpaceae,Sloanea,Sloanea eichleri K. Schum.
7,174,3923,19.6,20.8,22,Sapotaceae,Pouteria,Pouteria rostrata (Huber) Baehni
7,174,3924,,,,Fabaceae,Inga,Inga rubiginosa (L. C. Rich.) DC.
7,174,5620,,10.4,10.7,Annonaceae,Fusaea,Fusaea longifolia (Aubl.) Saff.
7,174,6739,,,10.2,Sapotaceae,Pouteria,Pouteria oblanceolata Pires
7,175,3925,,,,Lauraceae,Aniba,Aniba burchellii/panurensis s.l.
7,175,3926,33.5,34.2,,Sapotaceae,Pouteria,Pouteria jariensis Pires & T. D. Penn.
7,175,3927,51.8,,,Lecythidaceae,Eschweilera,Eschweilera micrantha (O. Berg) Miers
7,175,3928,11.2,11.7,13.6,Lecythidaceae,Eschweilera,Eschweilera micrantha (O. Berg) Miers
7,175,3929,14.2,14.6,15.2,Fabaceae,Paramachaerium,Paramachaerium ormosioides (Ducke) Ducke
7,175,3930,15.4,16.9,18,Sapindaceae,Talisia,Talisia longifolia (Benth.) Radlk.
7,175,3931,53.5,54.2,56.2,Moraceae,Brosimum,Brosimum parinarioides Ducke
7,175,3932,36.2,,,Sapotaceae,Chrysophyllum,Chrysophyllum amazonicum T. D. Penn.
7,175,3933,22.8,23.2,23.2,Lecythidaceae,Eschweilera,Eschweilera aff. rankiniae Mori
7,175,3934,11.6,11.7,11.7,Meliaceae,Guarea,Guarea convergens Penn.
7,175,3935,24.4,24.5,25.2,Violaceae,Leonia,Leonia glycycarpa Ruiz & Pav.
7,175,3936,13.1,13.2,13.4,Lauraceae,Ocotea,Ocotea cujumari Mart.
7,175,3937,25.8,28.2,31.6,Fabaceae,Sclerolobium,Sclerolobium sp. 1
7,175,3938,17.9,18.6,19.1,Burseraceae,Protium,Protium altsonii Sandwith
7,175,3939,15.2,15.9,16.3,Vochysiaceae,Vochysia,Vochysia obidensis (Huber ex Ducke) Ducke
7,175,3940,45.8,,,Burseraceae,Protium,Protium altsonii Sandwith
7,175,3941,14.5,15,15.5,Fabaceae,Swartzia,Swartzia reticulata Ducke
7,175,3942,15,16,16.6,Myrtaceae,Myrcia,Myrcia sp. 1
7,175,3943,34.6,,,Fabaceae,Sclerolobium,Sclerolobium sp. 8
7,175,3944,16.6,16.5,16.5,Sapotaceae,Pouteria,Pouteria cladantha Sandw.
7,175,3945,16.9,17.2,17.5,Fabaceae,Swartzia,Swartzia oblanceolata Sandwith
7,175,3946,14.7,15.3,,Myrtaceae,Eugenia,Eugenia cf. chartacea Mc Vaugh
7,175,3947,25,26.5,28.7,Euphorbiaceae,Hevea,Hevea guianensis Aubl.
7,175,3948,18.5,19.3,20.3,Sapindaceae,Talisia,Talisia microphylla Uittien
7,175,3949,12.7,13.3,13.2,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
7,175,3950,29.4,30.8,30,Sapotaceae,Pouteria,Pouteria cladantha Sandw.
7,175,3951,23.8,24.1,24.4,Burseraceae,Tetragastris,Tetragastris panamensis (Engl.) Kuntze
7,175,3952,13.5,14.4,15.6,Violaceae,Rinorea,Rinorea sp. 1
7,175,5621,,10,11.8,Elaeocarpaceae,Sloanea,Sloanea guianensis (Aubl.) Benth.
7,175,6415,10.6,10.8,,Fabaceae,Inga,Inga sp. 10
7,175,6740,,,11,Lacistemataceae,Lacistema,Lacistema grandifolium W. Schniz.
8,176,3953,,,,Melastomataceae,Miconia,Miconia aff. hypoleuca Benth.
8,176,3954,29.6,35.5,33.9,Fabaceae,,
8,176,3955,17.8,17.9,18.2,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,176,3956,13.4,13.9,14.2,Annonaceae,Duguetia,Duguetia manausensis Maas & Boon
8,176,3957,16.1,17.5,18.7,Myrtaceae,Eugenia,Eugenia sp. 13
8,176,3958,,,,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
8,176,3959,,,,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
8,176,3960,,,,,,
8,176,3961,,,,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
8,176,3962,27,,,Fabaceae,Inga,Inga capitata Desv.
8,176,3963,,,,Putranjivaceae,Drypetes,Drypetes variabilis Uittien
8,176,3964,11.8,11.9,12.5,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
8,176,3965,17,17.3,18.2,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,176,3966,13.7,14.8,13.9,Sapotaceae,Pouteria,Pouteria hispida Eyma
8,176,3967,45.8,51.3,57.2,Anacardiaceae,Anacardium,Anacardium spruceanum Benth. ex Engl.
8,176,3968,40.3,42.3,45.3,Euphorbiaceae,Hevea,Hevea guianensis Aubl.
8,176,3969,16.4,16.4,15.9,Myrtaceae,Marlierea,Marlierea umbraticola (Kunth) O. Berg
8,176,3970,32.9,32.8,32.8,Sapotaceae,Micropholis,Micropholis guyanensis (A. DC.) Pierre
8,176,3971,16.5,17.1,17.7,Celastraceae,Maytenus,Maytenus guyanensis Klotzsch
8,176,3972,27.8,28.4,29.2,Annonaceae,Onychopetalum,Onychopetalum amazonicum R. E. Fries
8,176,3973,12,12.3,12.9,Lecythidaceae,Eschweilera,Eschweilera grandiflora (Aubl.) Sandw.
8,176,3974,,,,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
8,176,3975,15.9,16.2,16.5,Sapotaceae,Pouteria,Pouteria campanulata Baehni
8,176,3976,78,83.4,79.7,Vochysiaceae,Qualea,Qualea sp. 1
8,176,3977,15.7,15.8,16,Annonaceae,Unonopsis,Unonopsis duckei R. E. Fries
8,176,3978,18.7,20,21,Sapotaceae,Micropholis,Micropholis williamii Aubrev. & Pellegr.
8,176,3979,42.4,43.1,37,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
8,176,3980,11.6,13,12.7,Fabaceae,Swartzia,Swartzia arborescens (Aubl.) Pittier
8,176,3981,,,,Malvaceae,Sterculia,Sterculia pruriens (Aubl.) K. Schum.
8,176,5400,10.6,11.1,11.7,Apocynaceae,Ambelania,Ambelania acida Aubl.
8,176,5401,10.1,10.1,10.4,Elaeocarpaceae,Sloanea,Sloanea sp. C (Guia Ducke)
8,176,5402,12.6,13.3,14.6,Lecythidaceae,Eschweilera,Eschweilera aff. rankiniae Mori
8,176,5622,,10,10,Elaeocarpaceae,Sloanea,Sloanea sp. 8
8,176,5623,,11.4,12.7,Lauraceae,Ocotea,Ocotea sp. C (Guia Ducke)
8,176,5624,,10.1,10.3,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
8,176,6741,,,10.7,Melastomataceae,Miconia,Miconia longispicata Triana
8,177,3982,,,,Lauraceae,Ocotea,Ocotea percurrens Vicentini
8,177,3983,16,16,16,Sapotaceae,Sarcaulus,Sarcaulus brasiliensis (A. DC.) Eyma
8,177,3984,38.4,40.1,41.6,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,177,3985,17.7,12.1,12.9,Fabaceae,Zygia,Zygia racemosa (Ducke) Barn. & Grimes
8,177,3986,10.8,11.1,12.2,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
8,177,3987,24.2,24.1,,Sapotaceae,Pouteria,Pouteria macrophylla (Lam.) Eyma
8,177,3988,20.7,21.6,22.5,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
8,177,3989,12.3,12.1,11.7,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
8,177,3990,15.4,15.5,15.6,Burseraceae,Protium,Protium hebetatum Daly
8,177,3991,24.5,25,25.8,Sapotaceae,Pouteria,Pouteria hispida Eyma
8,177,3992,12.5,13.6,14.8,Malvaceae,Sterculia,Sterculia apeibophylla Ducke
8,177,3993,,,,Meliaceae,Guarea,Guarea sp. 3
8,177,3994,,,,Sapotaceae,Manilkara,Manilkara bidentata (A. DC.) A. Chev.
8,177,3995,11,12,12.6,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,177,3996,36.8,37,37.1,Fabaceae,Dipteryx,Dipteryx punctata (Blake) Amsh.
8,177,3997,14,14.1,13.7,Lecythidaceae,Gustavia,Gustavia elliptica S. A. Mori
8,177,3998,17.6,18.2,18.6,Annonaceae,Xylopia,Xylopia crinita R. E. Fries
8,177,3999,16.3,17,18.9,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
8,177,4000,29.1,31.7,32.4,Euphorbiaceae,Glycydendron,Glycydendron amazonicum Ducke
8,177,4001,,,,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
8,177,4002,14.1,14.4,14.8,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,177,4003,,,,Moraceae,Pseudolmedia,Pseudolmedia laevis (Ruiz & Pav.) J. F. Macbr.
8,177,4004,,,,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,177,5625,,16.2,26,Melastomataceae,Miconia,Miconia pyrifolia Naudin
8,177,6416,10,10.3,10.1,Ochnaceae,Ouratea,Ouratea discophora Ducke
8,177,6417,13.6,16.7,16.7,Fabaceae,,
8,177,6418,11.7,18.7,20.6,Urticaceae,Cecropia,Cecropia purpurascens C. C. Berg
8,177,6742,,,11.3,Fabaceae,Inga,Inga aff. grandiflora Ducke
8,177,6743,,,11.1,Fabaceae,Abarema,Abarema jupunba (Willd.) Britton & Killip
8,178,4005,,,,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
8,178,4006,,,,Fabaceae,Sclerolobium,Sclerolobium sp. 5
8,178,4007,,,,Euphorbiaceae,Pausandra,Pausandra macrostachya Ducke
8,178,4008,16.1,19.1,18.8,Sapotaceae,Pouteria,Pouteria macrophylla (Lam.) Eyma
8,178,4009,41.1,44.7,42.3,Sapotaceae,Pouteria,Pouteria guianensis Aubl.
8,178,4010,22.7,23.7,24.4,Fabaceae,Bocoa,Bocoa viridiflora (Ducke) Cowan
8,178,4011,12.4,12.8,12.1,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,178,4012,20.8,22.2,26.8,Fabaceae,Tachigali,Tachigali venusta Dwyer
8,178,4013,,,,Annonaceae,Guatteria,Guatteria olivacea R. E. Fries
8,178,4014,20.8,21.9,22.9,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
8,178,4015,71.6,,,Lecythidaceae,Eschweilera,Eschweilera atropetiolata S. A. Mori
8,178,4016,,,,Lauraceae,Ocotea,Ocotea douradensis Vatt.
8,178,4017,,,,Melastomataceae,Miconia,Miconia pyrifolia Naudin
8,178,4018,25,38,33.5,Elaeocarpaceae,Sloanea,Sloanea sp. 2
8,178,4019,17.5,18.6,19.5,Nyctaginaceae,Neea,Neea sp. 2
8,178,4020,18.3,,,Melastomataceae,Miconia,Miconia pyrifolia Naudin
8,178,4021,30.5,33.3,37.3,Olacaceae,Minquartia,Minquartia guianensis Aubl.
8,178,4022,14,14.8,15.3,Putranjivaceae,Drypetes,Drypetes variabilis Uittien
8,178,5208,11.3,11.5,,Fabaceae,Inga,Inga umbratica Poepp. & Endl.
8,178,5403,12.9,14.2,14.9,Fabaceae,Stryphnodendron,Stryphnodendron pulcherrimum (Willd.) Hochr.
8,178,5404,11.5,12.6,13.9,Humiriaceae,Vantanea,Vantanea deniseae W. A. Rodrigues
8,178,5626,,10.2,15.2,Melastomataceae,Miconia,Miconia pyrifolia Naudin
8,178,5627,,11.8,14.4,Fabaceae,Stryphnodendron,Stryphnodendron pulcherrimum (Willd.) Hochr.
8,178,6419,11.3,12.3,13.5,Fabaceae,Inga,Inga capitata Desv.
8,178,6420,10.6,11.4,11.5,Lecythidaceae,Eschweilera,Eschweilera cyathiformis S. A. Mori
8,178,6421,11,12,12.9,Fabaceae,Cynometra,Cynometra longicuspis Ducke
8,178,6422,12.4,16,17.1,Fabaceae,Inga,Inga paraensis Ducke
8,178,6423,10.5,11.6,13.1,Olacaceae,Minquartia,Minquartia guianensis Aubl.
8,178,6744,,,10.4,Humiriaceae,Sacoglottis,Sacoglottis mattogrossensis Malme
8,179,4023,20.2,20.4,20.6,Fabaceae,Ormosia,Ormosia paraensis Ducke
8,179,4024,,,,Fabaceae,Pseudopiptadenia,Pseudopiptadenia psilostachya (DC.) Lewis & Lima
8,179,4025,14.1,14.5,14.8,Melastomataceae,Mouriri,Mouriri angulicosta/duckeana/duckeanoides
8,179,4026,35.2,37.1,38.2,Humiriaceae,Vantanea,Vantanea deniseae W. A. Rodrigues
8,179,4027,12.4,12.5,12.5,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
8,179,4028,11.6,12.7,12.9,Urticaceae,Pourouma,Pourouma villosa Tr‚cul
8,179,4029,43.1,44.4,45.6,Moraceae,,
8,179,4030,15.4,15.4,15.1,Sapotaceae,Manilkara,Manilkara bidentata (A. DC.) A. Chev.
8,179,4031,16.3,20,22.6,Vochysiaceae,Vochysia,Vochysia obidensis (Huber ex Ducke) Ducke
8,179,4032,,,,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
8,179,4033,19.6,23.6,27.1,Vochysiaceae,Vochysia,Vochysia obidensis (Huber ex Ducke) Ducke
8,179,4034,25.3,27,29,Euphorbiaceae,Conceveiba,Conceveiba hostmannii Benth.
8,179,4035,22,27.5,34.4,Fabaceae,Parkia,Parkia multijuga Benth.
8,179,4036,23.1,23.1,23.8,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,179,4037,24.7,,,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
8,179,4038,19.6,20.5,20.3,Sapotaceae,Pouteria,Pouteria virescens Baehni
8,179,4039,13.6,15.5,17.4,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
8,179,4040,39.4,40.8,42.2,Humiriaceae,Sacoglottis,Sacoglottis mattogrossensis Malme
8,179,4041,,,,Vochysiaceae,Qualea,Qualea labouriauana Paula
8,179,4042,10.5,10.5,10.6,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
8,179,4043,10.8,10.8,10.6,Bignoniaceae,Tabebuia,Tabebuia incana A. H. Gentry
8,179,4044,,,,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
8,179,4045,14.2,14.2,14.5,Meliaceae,Guarea,Guarea carinata Ducke
8,179,4046,,,,Urticaceae,Pourouma,Pourouma villosa Tr‚cul
8,179,5405,11.7,12.5,13,Myrtaceae,Marlierea,Marlierea umbraticola (Kunth) O. Berg
8,179,6424,10.7,11.5,12.3,Moraceae,Naucleopsis,Naucleopsis caloneura (Huber) Ducke
8,179,6745,,,13.3,Urticaceae,Cecropia,Cecropia purpurascens C. C. Berg
8,180,4047,11.3,11.9,12.3,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
8,180,4048,,,,Chrysobalanaceae,Licania,Licania canescens Benoist
8,180,4049,22.1,22.8,24.1,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
8,180,4050,10.6,10.4,10.5,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
8,180,4051,,,,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
8,180,4052,,,,Meliaceae,Guarea,Guarea carinata Ducke
8,180,4053,41.3,42.8,44.1,Malpighiaceae,Byrsonima,Byrsonima sp. 3
8,180,4054,,,,Lauraceae,Ocotea,Ocotea sp. 1
8,180,4055,13.2,13.2,13.1,Fabaceae,Dipteryx,Dipteryx odorata (Aubl.) Willd.
8,180,4056,,,,Lecythidaceae,Eschweilera,Eschweilera pedicellata (Rich.) Mori
8,180,4057,58,57.8,58.5,Apocynaceae,Geissospermum,Geissospermum argenteum Woodson
8,180,4058,,,,Salicaceae,Casearia,Casearia duckeana Sleumer
8,180,4059,,,,Rubiaceae,Faramea,Faramea torquata Mull Arg.
8,180,4060,,,,Urticaceae,Pourouma,Pourouma villosa Tr‚cul
8,180,4061,12,13,14.4,Sapotaceae,Pouteria,Pouteria reticulata (Engl.) Eyma
8,180,4062,,,,Fabaceae,Pseudopiptadenia,Pseudopiptadenia psilostachya (DC.) Lewis & Lima
8,180,4063,30.1,32.6,35.1,Sapotaceae,Pouteria,Pouteria reticulata (Engl.) Eyma
8,180,4064,36.6,36.8,36.6,Humiriaceae,Sacoglottis,Sacoglottis mattogrossensis Malme
8,180,4065,22,23.1,24,Melastomataceae,Mouriri,Mouriri collocarpa Ducke
8,180,4066,21,21.6,23.1,Fabaceae,Eperua,Eperua glabriflora (Ducke) Cowan
8,180,4067,18.5,18.5,18.8,Myrtaceae,Marlierea,Marlierea spruceana O. Berg
8,180,5628,,10.1,13.5,Salicaceae,Casearia,Casearia arborea (Rich.) Urb.
8,180,5629,,12.8,14.4,Fabaceae,Parkia,Parkia decussata Ducke
8,180,6425,10.5,10.8,11,Lecythidaceae,Eschweilera,Eschweilera atropetiolata S. A. Mori
8,180,6746,,,10.4,Violaceae,Rinorea,Rinorea sp. 1
8,180,6747,,,10.9,Myrtaceae,,Myrtaceae sp. 8
8,180,6748,,,19,Urticaceae,Pourouma,Pourouma bicolor Mart.
8,180,6749,,,10.9,Elaeocarpaceae,Sloanea,Sloanea pubescens Benth.
8,181,4068,16.9,17.3,17.8,Lauraceae,Rhodostemonodaphne,Rhodostemonodaphne sp. 1
8,181,4069,42.6,44.2,44.3,Fabaceae,Zygia,Zygia racemosa (Ducke) Barn. & Grimes
8,181,4070,18.2,18.2,18.3,Moraceae,Brosimum,Brosimum guianense (Aubl.) Huber
8,181,4071,20.8,21.6,22.4,Ochnaceae,Quiina,Quiina obovata Tul.
8,181,4072,10.6,10.8,10.9,Fabaceae,Andira,Andira trifoliolata Ducke
8,181,4073,20.5,21.6,22.5,Lauraceae,Rhodostemonodaphne,Rhodostemonodaphne grandis (Mez) Rohwer
8,181,4074,12.5,12.6,12.2,Siparunaceae,Siparuna,Siparuna decipiens (Tul.) A. DC.
8,181,4075,34.8,35.8,37.2,Humiriaceae,Vantanea,Vantanea macrocarpa Ducke
8,181,4076,15.6,15.8,16,Lecythidaceae,Eschweilera,Eschweilera atropetiolata S. A. Mori
8,181,4077,15.2,16.1,16.4,Sapotaceae,Manilkara,Manilkara
8,181,4078,11.2,11.2,11.3,Fabaceae,Vatairea,Vatairea paraensis Ducke
8,181,4079,10.5,10.5,10.6,Lecythidaceae,Eschweilera,Eschweilera pseudodecolorans S. A. Mori
8,181,4080,13.1,13.8,14.4,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,181,4081,28.5,29.3,30.7,Chrysobalanaceae,Couepia,Couepia excelsa Ducke
8,181,4082,30.9,31.2,31.3,Sapotaceae,Pouteria,Pouteria retinervis T. D. Penn.
8,181,4083,23,25,22.7,Sapotaceae,Pouteria,Pouteria hispida Eyma
8,181,4084,11.3,11.6,11.7,Meliaceae,Guarea,Guarea convergens Penn.
8,181,4085,22,22.8,21.8,Moraceae,Sorocea,Sorocea guilleminiana Gaudich.
8,181,4086,11.3,12,12.9,Annonaceae,Unonopsis,Unonopsis duckei R. E. Fries
8,181,4087,20.3,20.9,21.7,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
8,181,4088,,,,Fabaceae,Bocoa,Bocoa viridiflora (Ducke) Cowan
8,181,4089,11.5,12,12.4,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
8,181,4090,37.5,39.8,42,Myristicaceae,Virola,Virola michelii Heckel
8,181,4091,12.9,14.1,14.2,Boraginaceae,Cordia,Cordia trachyphylla Mart.
8,181,4092,14,15.4,16,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,181,4093,11.3,11.4,11.5,Violaceae,Rinorea,Rinorea racemosa (Mart.) Kuntze
8,181,4094,26.3,,,Urticaceae,Pourouma,Pourouma tomentosa Mart. ex Miq.
8,181,4095,13.7,15,15.3,Burseraceae,Protium,Protium hebetatum Daly
8,181,4096,15.5,17.3,,Salicaceae,Casearia,Casearia arborea (Rich.) Urb.
8,181,6750,,,10.2,Lauraceae,,
8,182,4097,39,41.5,43.8,Malvaceae,Scleronema,Scleronema micranthum (Ducke) Ducke
8,182,4098,28,28.3,28.8,Lecythidaceae,Lecythis,Lecythis prancei S. A. Mori
8,182,4099,17.5,18.9,19.2,Melastomataceae,Mouriri,Mouriri angulicosta/duckeana/duckeanoides
8,182,4100,27.6,29.1,30.5,Chrysobalanaceae,Licania,Licania oblongifolia Standl.
8,182,4101,12.7,13.4,15.1,Vochysiaceae,Qualea,Qualea labouriauana Paula
8,182,4102,10.1,10,10.1,Myrtaceae,Eugenia,Eugenia citrifolia Poir.
8,182,4103,,,,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
8,182,4104,,,,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
8,182,4105,,,,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
8,182,4106,25.8,26.1,25.5,Lecythidaceae,Eschweilera,Eschweilera atropetiolata S. A. Mori
8,182,4107,16.3,18,19.6,Fabaceae,Parkia,Parkia multijuga Benth.
8,182,4108,12.6,12.5,12.7,Sapindaceae,Talisia,Talisia veraluciana Guarim
8,182,4109,11.7,12.2,11.8,Arecaceae,Oenocarpus,Oenocarpus bacaba Mart.
8,182,4110,,,,Euphorbiaceae,,
8,182,4111,20.8,24.2,27,Lauraceae,Ocotea,Ocotea floribunda (Sw.) Mez
8,182,4112,16,16.3,15.8,Lecythidaceae,Corythophora,Corythophora alta R. Knuth
8,182,4113,,,,Euphorbiaceae,Pausandra,Pausandra macrostachya Ducke
8,182,4114,17,18,18.9,Lecythidaceae,Eschweilera,Eschweilera collina Eyma
8,182,4115,33,36,,Sapotaceae,Pouteria,Pouteria reticulata (Engl.) Eyma
8,182,4116,27.8,29.1,27.8,Fabaceae,Swartzia,Swartzia recurva Poepp.
8,182,4117,,,,Moraceae,Brosimum,Brosimum guianense (Aubl.) Huber
8,182,4118,13,13.5,13.5,Sapotaceae,Pouteria,Pouteria eugeniifolia (Pierre) Baehni
8,182,5209,15.4,16.7,17.6,Urticaceae,Pourouma,Pourouma villosa Tr‚cul
8,182,5210,11,11,11.3,Lecythidaceae,Eschweilera,Eschweilera grandiflora (Aubl.) Sandw.
8,182,5211,11.4,12.1,12.2,Sapotaceae,Pouteria,Pouteria retinervis T. D. Penn.
8,182,5406,13.4,16.2,19,Salicaceae,Casearia,Casearia arborea (Rich.) Urb.
8,182,5630,,11.5,13.8,Melastomataceae,Miconia,Miconia dispar Benth.
8,182,5631,,10,11.4,Goupiaceae,Goupia,Goupia glabra Aubl.
8,182,5632,,10.1,10.9,Lecythidaceae,Eschweilera,Eschweilera truncata A. C. Smith
8,182,6426,10.7,11,12.2,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
8,182,6427,10.3,11,11.1,Sapotaceae,Pouteria,Pouteria macrophylla (Lam.) Eyma
8,182,6751,,,12.4,Fabaceae,Sclerolobium,Sclerolobium ap. 5
8,183,4119,51.5,52,52.5,Anacardiaceae,Astronium,Astronium lecointei Ducke
8,183,4120,24.4,25,23.4,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
8,183,4121,,,,Nyctaginaceae,Neea,Neea sp. 2
8,183,4122,15.6,16.5,17.1,Fabaceae,Swartzia,Swartzia manausensis Torke
8,183,4123,21,21.4,21.8,Burseraceae,Protium,Protium decandrum (Aubl.) Marchand
8,183,4124,,,,Sapotaceae,Pouteria,Pouteria ericoides Penn.
8,183,4125,12.8,14,14.8,Sapotaceae,Manilkara,Manilkara bidentata (A. DC.) A. Chev.
8,183,4126,43.6,46,47.2,Lecythidaceae,Eschweilera,Eschweilera micrantha (O. Berg) Miers
8,183,4127,12.7,13.2,13.2,Sapotaceae,Pouteria,Pouteria platyphylla (A. C. Smith) Baehni
8,183,4128,15.8,16.5,16.3,Ochnaceae,Quiina,Quiina negrensis A. C. Smith
8,183,4129,20,20.9,20.4,Lecythidaceae,Eschweilera,Eschweilera wachenheimii (Benoist) Sandw.
8,183,4130,,,,Violaceae,Rinorea,Rinorea sp. 1
8,183,4131,20.5,25,20.2,Lecythidaceae,Eschweilera,Eschweilera romeu-cardosoi S. A. Mori
8,183,4132,17.7,17.7,17.5,Violaceae,Amphirrhox,Amphirrhox longifolia (A. St.-Hil.) Spreng.
8,183,4133,11.4,11.5,11.8,Lauraceae,Ocotea,Ocotea cinerea van der Werff
8,183,4134,11.1,11,,Fabaceae,Hymenolobium,Hymenolobium sp. 4
8,183,4135,29,29.6,29.6,Siparunaceae,Siparuna,Siparuna pachyantha A. C. Smith
8,183,4136,,,,Salicaceae,Casearia,Casearia duckeana Sleumer
8,183,4137,22.1,22.6,23,Burseraceae,Protium,Protium tenuifolium (Engl.) Engl.
8,183,4138,15.3,15.3,15.3,Fabaceae,Cynometra,Cynometra longicuspis Ducke
8,183,4139,14.2,15.5,17.8,Elaeocarpaceae,Sloanea,Sloanea sp. C (Guia Ducke)
8,183,4140,17.5,17.6,,Burseraceae,Protium,Protium hebetatum Daly
8,183,4141,23.7,24.9,25,Myristicaceae,Virola,Virola calophylla Warb.
8,183,6428,11.6,12.2,12.6,Vochysiaceae,Erisma,Erisma bicolor Ducke
8,183,6429,10.3,11.6,11.9,Burseraceae,Protium,Protium gallosum Daly
8,183,6752,,,10.1,Euphorbiaceae,Pausandra,Pausandra macrostachya Ducke
8,184,4142,16.1,17.5,19.3,Sapotaceae,Pouteria,Pouteria caimito (R. & P.) Radlk.
8,184,4143,21.3,21.5,,Myrtaceae,Calyptranthes,Calyptranthes macrophylla O. Berg
8,184,4144,14.2,14.5,,Violaceae,Rinorea,Rinorea flavescens (Aubl.) Kuntze
8,184,4145,55,57,59.5,Myristicaceae,Virola,Virola multicostata Ducke
8,184,4146,20.7,20.8,21.3,Myristicaceae,Virola,Virola venosa (Benth.) Warb.
8,184,4147,14.9,15.4,16,Annonaceae,Duguetia,Duguetia manausensis Maas & Boon
8,184,4148,15.4,15.5,15.4,Olacaceae,Heisteria,Heisteria sp. 1
8,184,4149,41.7,43,44.5,Sapotaceae,Micropholis,Micropholis venulosa (Mart. & Eichler) Pierre
8,184,4150,40.6,40.9,41.4,Sapotaceae,Pouteria,Pouteria durlandii/peruviensis
8,184,4151,10.8,10.9,11.3,Putranjivaceae,Drypetes,Drypetes variabilis Uittien
8,184,4152,13,13.1,13.4,Myrtaceae,Myrcia,Myrcia grandis McVaugh
8,184,4153,15,15,15,Nyctaginaceae,Neea,Neea sp. 3
8,184,4154,44.1,45.8,44.2,Humiriaceae,Vantanea,Vantanea parviflora Lam.
8,184,4155,13.9,14.5,15.6,Myrtaceae,Marlierea,Marlierea umbraticola (Kunth) O. Berg
8,184,4156,22.2,22.5,22.8,Annonaceae,Onychopetalum,Onychopetalum amazonicum R. E. Fries
8,184,4157,18.9,19.3,19.7,Euphorbiaceae,Pausandra,Pausandra macrostachya Ducke
8,184,4158,,,,Annonaceae,Guatteria,Guatteria cf. procera R. E. Fries
8,184,4159,12.5,12.5,13,Malvaceae,Sterculia,Sterculia apeibophylla Ducke
8,184,4160,56.1,65,58.5,Goupiaceae,Goupia,Goupia glabra Aubl.
